anio,mes,id_municipio,nombre_municipio,concepto,monto
2016,1,06623,Pergamino,Ingresos Brutos Pequeños Contribuyentes,272686.89
2016,1,06623,Pergamino,Inmobiliario Rural Fondo Compensador,76160.17430361
2016,1,06623,Pergamino,Inmobiliario Rural Libre Disponibilidad,335944.73
2016,1,06623,Pergamino,Otros,0.0
2016,1,06630,Pila,Ingresos Brutos Pequeños Contribuyentes,8055.129999999999
2016,1,06630,Pila,Inmobiliario Rural Fondo Compensador,113101.24892796
2016,1,06630,Pila,Inmobiliario Rural Libre Disponibilidad,80490.43
2016,1,06630,Pila,Otros,0.0
2016,1,06638,Pilar,Ingresos Brutos Pequeños Contribuyentes,285030.75
2016,1,06638,Pilar,Inmobiliario Rural Fondo Compensador,4406.640413399999
2016,1,06638,Pilar,Inmobiliario Rural Libre Disponibilidad,176453.72
2016,1,06638,Pilar,Otros,0.0
2016,1,06644,Pinamar,Ingresos Brutos Pequeños Contribuyentes,108346.06
2016,1,06644,Pinamar,Inmobiliario Rural Fondo Compensador,0.0
2016,1,06644,Pinamar,Inmobiliario Rural Libre Disponibilidad,0.0
2016,1,06644,Pinamar,Otros,0.0
2016,1,06648,Presidente Perón,Ingresos Brutos Pequeños Contribuyentes,30354.75
2016,1,06648,Presidente Perón,Inmobiliario Rural Fondo Compensador,1027.90088613
2016,1,06648,Presidente Perón,Inmobiliario Rural Libre Disponibilidad,1766.8
2016,1,06648,Presidente Perón,Otros,0.0
2016,1,06651,Puán,Ingresos Brutos Pequeños Contribuyentes,34051.87
2016,1,06651,Puán,Inmobiliario Rural Fondo Compensador,181916.70733224
2016,1,06651,Puán,Inmobiliario Rural Libre Disponibilidad,11417.33
2016,1,06651,Puán,Otros,0.0
2016,1,06655,Punta Indio,Ingresos Brutos Pequeños Contribuyentes,26324.49
2016,1,06655,Punta Indio,Inmobiliario Rural Fondo Compensador,87396.16172678999
2016,1,06655,Punta Indio,Inmobiliario Rural Libre Disponibilidad,62870.37
2016,1,06655,Punta Indio,Otros,0.0
2016,1,06658,Quilmes,Ingresos Brutos Pequeños Contribuyentes,756678.5900000001
2016,1,06658,Quilmes,Inmobiliario Rural Fondo Compensador,697.8756706199999
2016,1,06658,Quilmes,Inmobiliario Rural Libre Disponibilidad,2081.97
2016,1,06658,Quilmes,Otros,0.0
2016,1,06665,Ramallo,Ingresos Brutos Pequeños Contribuyentes,42547.98
2016,1,06665,Ramallo,Inmobiliario Rural Fondo Compensador,47737.34363718
2016,1,06665,Ramallo,Inmobiliario Rural Libre Disponibilidad,60731.60000000001
2016,1,06665,Ramallo,Otros,0.0
2016,1,06672,Rauch,Ingresos Brutos Pequeños Contribuyentes,54597.59
2016,1,06672,Rauch,Inmobiliario Rural Fondo Compensador,114937.66431054
2016,1,06672,Rauch,Inmobiliario Rural Libre Disponibilidad,88714.57
2016,1,06672,Rauch,Otros,0.0
2016,1,06679,Rivadavia,Ingresos Brutos Pequeños Contribuyentes,69109.87000000001
2016,1,06679,Rivadavia,Inmobiliario Rural Fondo Compensador,131829.47068491
2016,1,06679,Rivadavia,Inmobiliario Rural Libre Disponibilidad,268171.3
2016,1,06679,Rivadavia,Otros,0.0
2016,1,06686,Rojas,Ingresos Brutos Pequeños Contribuyentes,104351.55
2016,1,06686,Rojas,Inmobiliario Rural Fondo Compensador,65180.45287871999
2016,1,06686,Rojas,Inmobiliario Rural Libre Disponibilidad,411350.5900000001
2016,1,06686,Rojas,Otros,0.0
2016,1,06693,Roque Pérez,Ingresos Brutos Pequeños Contribuyentes,29331.5
2016,1,06693,Roque Pérez,Inmobiliario Rural Fondo Compensador,84642.48428391
2016,1,06693,Roque Pérez,Inmobiliario Rural Libre Disponibilidad,22587.94
2016,1,06693,Roque Pérez,Otros,0.0
2016,1,06700,Saavedra,Ingresos Brutos Pequeños Contribuyentes,67987.07999999999
2016,1,06700,Saavedra,Inmobiliario Rural Fondo Compensador,65363.90529077999
2016,1,06700,Saavedra,Inmobiliario Rural Libre Disponibilidad,23720.51
2016,1,06700,Saavedra,Otros,0.0
2016,1,06707,Saladillo,Ingresos Brutos Pequeños Contribuyentes,81583.50999999998
2016,1,06707,Saladillo,Inmobiliario Rural Fondo Compensador,101306.39358969
2016,1,06707,Saladillo,Inmobiliario Rural Libre Disponibilidad,177177.44
2016,1,06707,Saladillo,Otros,0.0
2016,1,06721,Salliqueló,Ingresos Brutos Pequeños Contribuyentes,38401.02
2016,1,06721,Salliqueló,Inmobiliario Rural Fondo Compensador,9914.940930149998
2016,1,06721,Salliqueló,Inmobiliario Rural Libre Disponibilidad,27554.13999999999
2016,1,06721,Salliqueló,Otros,0.0
2016,1,06714,Salto,Ingresos Brutos Pequeños Contribuyentes,76842.12000000001
2016,1,06714,Salto,Inmobiliario Rural Fondo Compensador,43330.70322377999
2016,1,06714,Salto,Inmobiliario Rural Libre Disponibilidad,627937.9600000001
2016,1,06714,Salto,Otros,0.0
2016,1,06728,San Andrés de Giles,Ingresos Brutos Pequeños Contribuyentes,65966.26
2016,1,06728,San Andrés de Giles,Inmobiliario Rural Fondo Compensador,57321.31372082999
2016,1,06728,San Andrés de Giles,Inmobiliario Rural Libre Disponibilidad,103411.97
2016,1,06728,San Andrés de Giles,Otros,0.0
2016,1,06735,San Antonio de Areco,Ingresos Brutos Pequeños Contribuyentes,72828.94
2016,1,06735,San Antonio de Areco,Inmobiliario Rural Fondo Compensador,47407.31842167
2016,1,06735,San Antonio de Areco,Inmobiliario Rural Libre Disponibilidad,145886.94
2016,1,06735,San Antonio de Areco,Otros,0.0
2016,1,06742,San Cayetano,Ingresos Brutos Pequeños Contribuyentes,25839.57
2016,1,06742,San Cayetano,Inmobiliario Rural Fondo Compensador,87103.01611988997
2016,1,06742,San Cayetano,Inmobiliario Rural Libre Disponibilidad,140809.43
2016,1,06742,San Cayetano,Otros,0.0
2016,1,06749,San Fernando,Ingresos Brutos Pequeños Contribuyentes,284182.9300000001
2016,1,06749,San Fernando,Inmobiliario Rural Fondo Compensador,0.0
2016,1,06749,San Fernando,Inmobiliario Rural Libre Disponibilidad,9801.23
2016,1,06749,San Fernando,Otros,0.0
2016,1,06756,San Isidro,Ingresos Brutos Pequeños Contribuyentes,713492.6799999999
2016,1,06756,San Isidro,Inmobiliario Rural Fondo Compensador,0.0
2016,1,06756,San Isidro,Inmobiliario Rural Libre Disponibilidad,0.0
2016,1,06756,San Isidro,Otros,0.0
2016,1,06760,San Miguel,Ingresos Brutos Pequeños Contribuyentes,317983.99
2016,1,06760,San Miguel,Inmobiliario Rural Fondo Compensador,0.0
2016,1,06760,San Miguel,Inmobiliario Rural Libre Disponibilidad,0.0
2016,1,06760,San Miguel,Otros,0.0
2016,1,06763,San Nicolás,Ingresos Brutos Pequeños Contribuyentes,218721.48
2016,1,06763,San Nicolás,Inmobiliario Rural Fondo Compensador,18360.37130184
2016,1,06763,San Nicolás,Inmobiliario Rural Libre Disponibilidad,22483.03
2016,1,06763,San Nicolás,Otros,0.0
2016,1,06770,San Pedro,Ingresos Brutos Pequeños Contribuyentes,104912.67
2016,1,06770,San Pedro,Inmobiliario Rural Fondo Compensador,57285.37974321
2016,1,06770,San Pedro,Inmobiliario Rural Libre Disponibilidad,221453.26
2016,1,06770,San Pedro,Otros,0.0
2016,1,06778,San Vicente,Ingresos Brutos Pequeños Contribuyentes,56019.32000000001
2016,1,06778,San Vicente,Inmobiliario Rural Fondo Compensador,27724.95499581
2016,1,06778,San Vicente,Inmobiliario Rural Libre Disponibilidad,65756.60999999999
2016,1,06778,San Vicente,Otros,0.0
2016,1,06784,Suipacha,Ingresos Brutos Pequeños Contribuyentes,15888.11
2016,1,06784,Suipacha,Inmobiliario Rural Fondo Compensador,48839.00374052999
2016,1,06784,Suipacha,Inmobiliario Rural Libre Disponibilidad,76390.68
2016,1,06784,Suipacha,Otros,0.0
2016,1,06791,Tandil,Ingresos Brutos Pequeños Contribuyentes,481670.96
2016,1,06791,Tandil,Inmobiliario Rural Fondo Compensador,266926.09644027
2016,1,06791,Tandil,Inmobiliario Rural Libre Disponibilidad,485067.96
2016,1,06791,Tandil,Otros,0.0
2016,1,06798,Tapalqué,Ingresos Brutos Pequeños Contribuyentes,26278.23
2016,1,06798,Tapalqué,Inmobiliario Rural Fondo Compensador,163776.66805107
2016,1,06798,Tapalqué,Inmobiliario Rural Libre Disponibilidad,129231.67
2016,1,06798,Tapalqué,Otros,0.0
2016,1,06805,Tigre,Ingresos Brutos Pequeños Contribuyentes,491610.23
2016,1,06805,Tigre,Inmobiliario Rural Fondo Compensador,0.0
2016,1,06805,Tigre,Inmobiliario Rural Libre Disponibilidad,56718.75999999999
2016,1,06805,Tigre,Otros,0.0
2016,1,06812,Tordillo,Ingresos Brutos Pequeños Contribuyentes,1847.87
2016,1,06812,Tordillo,Inmobiliario Rural Fondo Compensador,8078.52554757
2016,1,06812,Tordillo,Inmobiliario Rural Libre Disponibilidad,33173.51
2016,1,06812,Tordillo,Otros,0.0
2016,1,06819,Tornquist,Ingresos Brutos Pequeños Contribuyentes,27722.50000000001
2016,1,06819,Tornquist,Inmobiliario Rural Fondo Compensador,102084.64789446
2016,1,06819,Tornquist,Inmobiliario Rural Libre Disponibilidad,23485.09
2016,1,06819,Tornquist,Otros,0.0
2016,1,06826,Trenque Lauquen,Ingresos Brutos Pequeños Contribuyentes,139740.96
2016,1,06826,Trenque Lauquen,Inmobiliario Rural Fondo Compensador,123383.09468223
2016,1,06826,Trenque Lauquen,Inmobiliario Rural Libre Disponibilidad,548207.02
2016,1,06826,Trenque Lauquen,Otros,0.0
2016,1,06833,Tres Arroyos,Ingresos Brutos Pequeños Contribuyentes,231450.65
2016,1,06833,Tres Arroyos,Inmobiliario Rural Fondo Compensador,193991.46944355
2016,1,06833,Tres Arroyos,Inmobiliario Rural Libre Disponibilidad,278526.89
2016,1,06833,Tres Arroyos,Otros,0.0
2016,1,06840,Tres de Febrero,Ingresos Brutos Pequeños Contribuyentes,532883.3800000001
2016,1,06840,Tres de Febrero,Inmobiliario Rural Fondo Compensador,0.0
2016,1,06840,Tres de Febrero,Inmobiliario Rural Libre Disponibilidad,0.0
2016,1,06840,Tres de Febrero,Otros,0.0
2016,1,06847,Tres Lomas,Ingresos Brutos Pequeños Contribuyentes,32502.98
2016,1,06847,Tres Lomas,Inmobiliario Rural Fondo Compensador,29046.00148883999
2016,1,06847,Tres Lomas,Inmobiliario Rural Libre Disponibilidad,47458.01
2016,1,06847,Tres Lomas,Otros,0.0
2016,1,06854,25 de Mayo,Ingresos Brutos Pequeños Contribuyentes,82975.13
2016,1,06854,25 de Mayo,Inmobiliario Rural Fondo Compensador,206005.7111715
2016,1,06854,25 de Mayo,Inmobiliario Rural Libre Disponibilidad,304698.98
2016,1,06854,25 de Mayo,Otros,0.0
2016,1,06861,Vicente López,Ingresos Brutos Pequeños Contribuyentes,625111.2499999999
2016,1,06861,Vicente López,Inmobiliario Rural Fondo Compensador,0.0
2016,1,06861,Vicente López,Inmobiliario Rural Libre Disponibilidad,0.0
2016,1,06861,Vicente López,Otros,19845.685
2016,1,06868,Villa Gesell,Ingresos Brutos Pequeños Contribuyentes,79745.89
2016,1,06868,Villa Gesell,Inmobiliario Rural Fondo Compensador,0.0
2016,1,06868,Villa Gesell,Inmobiliario Rural Libre Disponibilidad,0.0
2016,1,06868,Villa Gesell,Otros,0.0
2016,1,06875,Villarino,Ingresos Brutos Pequeños Contribuyentes,13479.86
2016,1,06875,Villarino,Inmobiliario Rural Fondo Compensador,190399.01731254
2016,1,06875,Villarino,Inmobiliario Rural Libre Disponibilidad,16954.2
2016,1,06875,Villarino,Otros,0.0
2016,1,06882,Zárate,Ingresos Brutos Pequeños Contribuyentes,140617.39
2016,1,06882,Zárate,Inmobiliario Rural Fondo Compensador,23133.91653936
2016,1,06882,Zárate,Inmobiliario Rural Libre Disponibilidad,180744.2
2016,1,06882,Zárate,Otros,0.0
2016,2,06007,Adolfo Alsina,Ingresos Brutos Pequeños Contribuyentes,68791.92000000001
2016,2,06007,Adolfo Alsina,Inmobiliario Rural Fondo Compensador,108399.325788663
2016,2,06007,Adolfo Alsina,Inmobiliario Rural Libre Disponibilidad,96524.51999999999
2016,2,06007,Adolfo Alsina,Otros,0.0
2016,2,06014,Adolfo Gonzales Chaves,Ingresos Brutos Pequeños Contribuyentes,54242.62
2016,2,06014,Adolfo Gonzales Chaves,Inmobiliario Rural Fondo Compensador,60841.89994217001
2016,2,06014,Adolfo Gonzales Chaves,Inmobiliario Rural Libre Disponibilidad,53807.5
2016,2,06014,Adolfo Gonzales Chaves,Otros,0.0
2016,2,06021,Alberti,Ingresos Brutos Pequeños Contribuyentes,37977.61
2016,2,06021,Alberti,Inmobiliario Rural Fondo Compensador,22057.003821517
2016,2,06021,Alberti,Inmobiliario Rural Libre Disponibilidad,56026.69
2016,2,06021,Alberti,Otros,0.0
2016,2,06028,Almirante Brown,Ingresos Brutos Pequeños Contribuyentes,451597.73
2016,2,06028,Almirante Brown,Inmobiliario Rural Fondo Compensador,583.3331695550002
2016,2,06028,Almirante Brown,Inmobiliario Rural Libre Disponibilidad,55543.39999999999
2016,2,06028,Almirante Brown,Otros,0.0
2016,2,06077,Arrecifes,Ingresos Brutos Pequeños Contribuyentes,53703.64999999999
2016,2,06077,Arrecifes,Inmobiliario Rural Fondo Compensador,24508.00456398201
2016,2,06077,Arrecifes,Inmobiliario Rural Libre Disponibilidad,75888.80999999998
2016,2,06077,Arrecifes,Otros,0.0
2016,2,06035,Avellaneda,Ingresos Brutos Pequeños Contribuyentes,486932.7499999999
2016,2,06035,Avellaneda,Inmobiliario Rural Fondo Compensador,136.194525424
2016,2,06035,Avellaneda,Inmobiliario Rural Libre Disponibilidad,81.0
2016,2,06035,Avellaneda,Otros,0.0
2016,2,06042,Ayacucho,Ingresos Brutos Pequeños Contribuyentes,148994.39
2016,2,06042,Ayacucho,Inmobiliario Rural Fondo Compensador,116860.410680629
2016,2,06042,Ayacucho,Inmobiliario Rural Libre Disponibilidad,177990.1
2016,2,06042,Ayacucho,Otros,0.0
2016,2,06049,Azul,Ingresos Brutos Pequeños Contribuyentes,193700.25
2016,2,06049,Azul,Inmobiliario Rural Fondo Compensador,107368.35325981
2016,2,06049,Azul,Inmobiliario Rural Libre Disponibilidad,91224.73999999999
2016,2,06049,Azul,Otros,0.0
2016,2,06056,Bahía Blanca,Ingresos Brutos Pequeños Contribuyentes,829872.3300000001
2016,2,06056,Bahía Blanca,Inmobiliario Rural Fondo Compensador,8753.001834327
2016,2,06056,Bahía Blanca,Inmobiliario Rural Libre Disponibilidad,18066.47
2016,2,06056,Bahía Blanca,Otros,0.0
2016,2,06063,Balcarce,Ingresos Brutos Pequeños Contribuyentes,141638.41
2016,2,06063,Balcarce,Inmobiliario Rural Fondo Compensador,83541.32132294802
2016,2,06063,Balcarce,Inmobiliario Rural Libre Disponibilidad,178635.54
2016,2,06063,Balcarce,Otros,0.0
2016,2,06070,Baradero,Ingresos Brutos Pequeños Contribuyentes,63399.91
2016,2,06070,Baradero,Inmobiliario Rural Fondo Compensador,21512.726434988
2016,2,06070,Baradero,Inmobiliario Rural Libre Disponibilidad,50224.92
2016,2,06070,Baradero,Otros,0.0
2016,2,06084,Benito Juárez,Ingresos Brutos Pequeños Contribuyentes,77396.68
2016,2,06084,Benito Juárez,Inmobiliario Rural Fondo Compensador,99938.24089669701
2016,2,06084,Benito Juárez,Inmobiliario Rural Libre Disponibilidad,111116.97
2016,2,06084,Benito Juárez,Otros,0.0
2016,2,06091,Berazategui,Ingresos Brutos Pequeños Contribuyentes,356821.7600000001
2016,2,06091,Berazategui,Inmobiliario Rural Fondo Compensador,4279.111817182001
2016,2,06091,Berazategui,Inmobiliario Rural Libre Disponibilidad,91059.93
2016,2,06091,Berazategui,Otros,0.0
2016,2,06098,Berisso,Ingresos Brutos Pequeños Contribuyentes,116492.41
2016,2,06098,Berisso,Inmobiliario Rural Fondo Compensador,1594.777806895
2016,2,06098,Berisso,Inmobiliario Rural Libre Disponibilidad,6615.26
2016,2,06098,Berisso,Otros,0.0
2016,2,06105,Bolívar,Ingresos Brutos Pequeños Contribuyentes,141424.36
2016,2,06105,Bolívar,Inmobiliario Rural Fondo Compensador,61289.53930146802
2016,2,06105,Bolívar,Inmobiliario Rural Libre Disponibilidad,57783.94000000001
2016,2,06105,Bolívar,Otros,0.0
2016,2,06112,Bragado,Ingresos Brutos Pequeños Contribuyentes,109732.17
2016,2,06112,Bragado,Inmobiliario Rural Fondo Compensador,45515.0086803
2016,2,06112,Bragado,Inmobiliario Rural Libre Disponibilidad,141801.1200000001
2016,2,06112,Bragado,Otros,0.0
2016,2,06119,Brandsen,Ingresos Brutos Pequeños Contribuyentes,69914.39999999998
2016,2,06119,Brandsen,Inmobiliario Rural Fondo Compensador,26064.22730301801
2016,2,06119,Brandsen,Inmobiliario Rural Libre Disponibilidad,19783.71
2016,2,06119,Brandsen,Otros,0.0
2016,2,06126,Campana,Ingresos Brutos Pequeños Contribuyentes,137990.0
2016,2,06126,Campana,Inmobiliario Rural Fondo Compensador,3695.778647627
2016,2,06126,Campana,Inmobiliario Rural Libre Disponibilidad,4996.57
2016,2,06126,Campana,Otros,0.0
2016,2,06134,Cañuelas,Ingresos Brutos Pequeños Contribuyentes,74473.38999999998
2016,2,06134,Cañuelas,Inmobiliario Rural Fondo Compensador,19800.78127901501
2016,2,06134,Cañuelas,Inmobiliario Rural Libre Disponibilidad,45235.55
2016,2,06134,Cañuelas,Otros,0.0
2016,2,06140,Capitán Sarmiento,Ingresos Brutos Pequeños Contribuyentes,37843.54
2016,2,06140,Capitán Sarmiento,Inmobiliario Rural Fondo Compensador,11864.946597232
2016,2,06140,Capitán Sarmiento,Inmobiliario Rural Libre Disponibilidad,43298.51
2016,2,06140,Capitán Sarmiento,Otros,0.0
2016,2,06147,Carlos Casares,Ingresos Brutos Pequeños Contribuyentes,50324.53000000001
2016,2,06147,Carlos Casares,Inmobiliario Rural Fondo Compensador,63992.90048810102
2016,2,06147,Carlos Casares,Inmobiliario Rural Libre Disponibilidad,107056.99
2016,2,06147,Carlos Casares,Otros,0.0
2016,2,06154,Carlos Tejedor,Ingresos Brutos Pequeños Contribuyentes,55289.78
2016,2,06154,Carlos Tejedor,Inmobiliario Rural Fondo Compensador,66327.23459665502
2016,2,06154,Carlos Tejedor,Inmobiliario Rural Libre Disponibilidad,35381.14
2016,2,06154,Carlos Tejedor,Otros,0.0
2016,2,06161,Carmen de Areco,Ingresos Brutos Pequeños Contribuyentes,32086.30999999999
2016,2,06161,Carmen de Areco,Inmobiliario Rural Fondo Compensador,22387.97654690401
2016,2,06161,Carmen de Areco,Inmobiliario Rural Libre Disponibilidad,16553.69
2016,2,06161,Carmen de Areco,Otros,0.0
2016,2,06168,Castelli,Ingresos Brutos Pequeños Contribuyentes,22103.35000000001
2016,2,06168,Castelli,Inmobiliario Rural Fondo Compensador,33844.339567864
2016,2,06168,Castelli,Inmobiliario Rural Libre Disponibilidad,7323.6
2016,2,06168,Castelli,Otros,0.0
2016,2,06210,Chacabuco,Ingresos Brutos Pequeños Contribuyentes,128568.46
2016,2,06210,Chacabuco,Inmobiliario Rural Fondo Compensador,48568.87048383301
2016,2,06210,Chacabuco,Inmobiliario Rural Libre Disponibilidad,171492.86
2016,2,06210,Chacabuco,Otros,0.0
2016,2,06218,Chascomús,Ingresos Brutos Pequeños Contribuyentes,109293.32
2016,2,06218,Chascomús,Inmobiliario Rural Fondo Compensador,65648.26483020301
2016,2,06218,Chascomús,Inmobiliario Rural Libre Disponibilidad,88582.40000000001
2016,2,06218,Chascomús,Otros,0.0
2016,2,06224,Chivilcoy,Ingresos Brutos Pequeños Contribuyentes,188566.83
2016,2,06224,Chivilcoy,Inmobiliario Rural Fondo Compensador,44308.785842997
2016,2,06224,Chivilcoy,Inmobiliario Rural Libre Disponibilidad,44711.79
2016,2,06224,Chivilcoy,Otros,0.0
2016,2,06175,Colón,Ingresos Brutos Pequeños Contribuyentes,58434.28
2016,2,06175,Colón,Inmobiliario Rural Fondo Compensador,24508.00456398201
2016,2,06175,Colón,Inmobiliario Rural Libre Disponibilidad,56898.25999999999
2016,2,06175,Colón,Otros,0.0
2016,2,06189,Coronel Dorrego,Ingresos Brutos Pequeños Contribuyentes,67721.64
2016,2,06189,Coronel Dorrego,Inmobiliario Rural Fondo Compensador,53256.06516212002
2016,2,06189,Coronel Dorrego,Inmobiliario Rural Libre Disponibilidad,16708.89
2016,2,06189,Coronel Dorrego,Otros,0.0
2016,2,06196,Coronel Pringles,Ingresos Brutos Pequeños Contribuyentes,126240.48
2016,2,06196,Coronel Pringles,Inmobiliario Rural Fondo Compensador,83385.59890601102
2016,2,06196,Coronel Pringles,Inmobiliario Rural Libre Disponibilidad,31859.89
2016,2,06196,Coronel Pringles,Otros,0.0
2016,2,06182,Coronel de Marina Leonardo Rosales,Ingresos Brutos Pequeños Contribuyentes,74226.0
2016,2,06182,Coronel de Marina Leonardo Rosales,Inmobiliario Rural Fondo Compensador,4376.250559580001
2016,2,06182,Coronel de Marina Leonardo Rosales,Inmobiliario Rural Libre Disponibilidad,912.38
2016,2,06182,Coronel de Marina Leonardo Rosales,Otros,0.0
2016,2,06203,Coronel Suárez,Ingresos Brutos Pequeños Contribuyentes,186363.59
2016,2,06203,Coronel Suárez,Inmobiliario Rural Fondo Compensador,73134.95800718702
2016,2,06203,Coronel Suárez,Inmobiliario Rural Libre Disponibilidad,58013.14
2016,2,06203,Coronel Suárez,Otros,0.0
2016,2,06231,Daireaux,Ingresos Brutos Pequeños Contribuyentes,41537.98
2016,2,06231,Daireaux,Inmobiliario Rural Fondo Compensador,75469.29211574102
2016,2,06231,Daireaux,Inmobiliario Rural Libre Disponibilidad,79850.51999999999
2016,2,06231,Daireaux,Otros,0.0
2016,2,06238,Dolores,Ingresos Brutos Pequeños Contribuyentes,52650.58
2016,2,06238,Dolores,Inmobiliario Rural Fondo Compensador,28806.644272677
2016,2,06238,Dolores,Inmobiliario Rural Libre Disponibilidad,3999.68
2016,2,06238,Dolores,Otros,0.0
2016,2,06245,Ensenada,Ingresos Brutos Pequeños Contribuyentes,58391.03
